nuisance_seed,well_id,site,pair_id,experiment,label,morphology_score,pooled_morphology_median,quarter_turns,dy,dx,used_by_analyzer
20260737,HUVEC-19_3_C06,1,pair_02,HUVEC-19,0,0.014076040447889888,0.018247664775210375,0,-8,-8,False
20260737,HUVEC-19_3_C06,2,pair_02,HUVEC-19,0,0.015558269898849973,0.018247664775210375,0,-2,-8,False
20260737,HUVEC-19_3_N18,1,pair_02,HUVEC-19,1,0.018801918861609847,0.018247664775210375,3,5,4,False
20260737,HUVEC-19_3_N18,2,pair_02,HUVEC-19,1,0.018994269873807854,0.018247664775210375,0,7,5,False
20260737,HUVEC-20_3_H09,1,pair_02,HUVEC-20,0,0.013745280619154141,0.018247664775210375,1,-1,-4,False
20260737,HUVEC-20_3_H09,2,pair_02,HUVEC-20,0,0.012731680083446247,0.018247664775210375,0,-1,-8,False
20260737,HUVEC-20_3_C18,1,pair_02,HUVEC-20,1,0.01629295406204337,0.018247664775210375,2,5,5,False
20260737,HUVEC-20_3_C18,2,pair_02,HUVEC-20,1,0.016077224250084402,0.018247664775210375,2,2,3,False
20260737,HUVEC-21_1_E13,1,pair_02,HUVEC-21,0,0.016220072815369274,0.018247664775210375,1,-8,-3,False
20260737,HUVEC-21_1_E13,2,pair_02,HUVEC-21,0,0.01472895674743,0.018247664775210375,1,-2,-6,False
20260737,HUVEC-21_1_D05,1,pair_02,HUVEC-21,1,0.017132230770512083,0.018247664775210375,2,7,8,False
20260737,HUVEC-21_1_D05,2,pair_02,HUVEC-21,1,0.017582779443906914,0.018247664775210375,3,3,7,False
20260737,HUVEC-22_4_I07,1,pair_02,HUVEC-22,0,0.013970469366269712,0.018247664775210375,0,-2,-7,False
20260737,HUVEC-22_4_I07,2,pair_02,HUVEC-22,0,0.013463912064001202,0.018247664775210375,0,-2,-2,False
20260737,HUVEC-22_4_L17,1,pair_02,HUVEC-22,1,0.016170690884577094,0.018247664775210375,3,5,7,False
20260737,HUVEC-22_4_L17,2,pair_02,HUVEC-22,1,0.015811749829151928,0.018247664775210375,2,3,8,False
20260737,HUVEC-23_4_E03,1,pair_02,HUVEC-23,0,0.011542014730881844,0.018247664775210375,1,-7,-2,False
20260737,HUVEC-23_4_E03,2,pair_02,HUVEC-23,0,0.01814773988898091,0.018247664775210375,1,-7,-1,False
20260737,HUVEC-23_4_I23,1,pair_02,HUVEC-23,1,0.013938278338986409,0.018247664775210375,2,4,8,False
20260737,HUVEC-23_4_I23,2,pair_02,HUVEC-23,1,0.013233181596139901,0.018247664775210375,3,5,3,False
20260737,HUVEC-24_1_H16,1,pair_02,HUVEC-24,0,0.0161267510580866,0.018247664775210375,1,-5,-6,False
20260737,HUVEC-24_1_H16,2,pair_02,HUVEC-24,0,0.016732011052930672,0.018247664775210375,0,-1,-7,False
20260737,HUVEC-24_1_N14,1,pair_02,HUVEC-24,1,0.018548591124641686,0.018247664775210375,0,3,4,False
20260737,HUVEC-24_1_N14,2,pair_02,HUVEC-24,1,0.018220665248123644,0.018247664775210375,3,7,7,False
20260737,HUVEC-17_1_L06,1,pair_03,HUVEC-17,0,0.01644506756521276,0.018247664775210375,0,-6,-7,False
20260737,HUVEC-17_1_L06,2,pair_03,HUVEC-17,0,0.015546235750800774,0.018247664775210375,0,-1,-8,False
20260737,HUVEC-17_1_J21,1,pair_03,HUVEC-17,1,0.013380943624330706,0.018247664775210375,3,4,6,False
20260737,HUVEC-17_1_J21,2,pair_03,HUVEC-17,1,0.014501768360376059,0.018247664775210375,2,5,8,False
20260737,HUVEC-18_1_O06,1,pair_03,HUVEC-18,0,0.024087082476339942,0.018247664775210375,1,-4,-8,False
20260737,HUVEC-18_1_O06,2,pair_03,HUVEC-18,0,0.022946945408699074,0.018247664775210375,2,-5,-5,False
20260737,HUVEC-18_1_J08,1,pair_03,HUVEC-18,1,0.02146360725476488,0.018247664775210375,0,8,4,False
20260737,HUVEC-18_1_J08,2,pair_03,HUVEC-18,1,0.01958976371096844,0.018247664775210375,0,1,4,False
20260737,HUVEC-19_4_K12,1,pair_03,HUVEC-19,0,0.028277274056857364,0.018247664775210375,1,-2,-7,False
20260737,HUVEC-19_4_K12,2,pair_03,HUVEC-19,0,0.026570508159923914,0.018247664775210375,2,-5,-2,False
20260737,HUVEC-19_4_K20,1,pair_03,HUVEC-19,1,0.023519040091245166,0.018247664775210375,3,4,7,False
20260737,HUVEC-19_4_K20,2,pair_03,HUVEC-19,1,0.02228333292406163,0.018247664775210375,0,4,2,False
20260737,HUVEC-20_4_K02,1,pair_03,HUVEC-20,0,0.027143886950083997,0.018247664775210375,1,-3,-5,False
20260737,HUVEC-20_4_K02,2,pair_03,HUVEC-20,0,0.026817441126859964,0.018247664775210375,2,-5,-3,False
20260737,HUVEC-20_4_J20,1,pair_03,HUVEC-20,1,0.016829308232247504,0.018247664775210375,3,6,5,False
20260737,HUVEC-20_4_J20,2,pair_03,HUVEC-20,1,0.01758152699294973,0.018247664775210375,3,6,5,False
20260737,HUVEC-21_2_D04,1,pair_03,HUVEC-21,0,0.023616910192434386,0.018247664775210375,1,-1,-6,False
20260737,HUVEC-21_2_D04,2,pair_03,HUVEC-21,0,0.022100790877678484,0.018247664775210375,2,-2,-3,False
20260737,HUVEC-21_2_F23,1,pair_03,HUVEC-21,1,0.018004876024866556,0.018247664775210375,2,5,7,False
20260737,HUVEC-21_2_F23,2,pair_03,HUVEC-21,1,0.019705943390744735,0.018247664775210375,3,5,5,False
20260737,HUVEC-22_1_K16,1,pair_03,HUVEC-22,0,0.01746365696599703,0.018247664775210375,0,-6,-3,False
20260737,HUVEC-22_1_K16,2,pair_03,HUVEC-22,0,0.01573310781983343,0.018247664775210375,1,-1,-1,False
20260737,HUVEC-22_1_N10,1,pair_03,HUVEC-22,1,0.018104645081222632,0.018247664775210375,3,5,4,False
20260737,HUVEC-22_1_N10,2,pair_03,HUVEC-22,1,0.016865748182053428,0.018247664775210375,2,3,3,False
20260737,HUVEC-23_1_E07,1,pair_03,HUVEC-23,0,0.01916031071474675,0.018247664775210375,2,-1,-7,False
20260737,HUVEC-23_1_E07,2,pair_03,HUVEC-23,0,0.01985495867943627,0.018247664775210375,1,-4,-8,False
20260737,HUVEC-23_1_F04,1,pair_03,HUVEC-23,1,0.01791201482545804,0.018247664775210375,2,6,4,False
20260737,HUVEC-23_1_F04,2,pair_03,HUVEC-23,1,0.016714201326724864,0.018247664775210375,2,6,4,False
20260737,HUVEC-24_2_H13,1,pair_03,HUVEC-24,0,0.019673241714048554,0.018247664775210375,1,-7,-6,False
20260737,HUVEC-24_2_H13,2,pair_03,HUVEC-24,0,0.022553578947414284,0.018247664775210375,1,-5,-4,False
20260737,HUVEC-24_2_M17,1,pair_03,HUVEC-24,1,0.02046921634833934,0.018247664775210375,3,3,1,False
20260737,HUVEC-24_2_M17,2,pair_03,HUVEC-24,1,0.020300682423275304,0.018247664775210375,0,8,5,False
20260737,HUVEC-17_3_F06,1,pair_04,HUVEC-17,0,0.015762474563285375,0.018247664775210375,1,-7,-7,False
20260737,HUVEC-17_3_F06,2,pair_04,HUVEC-17,0,0.016405847212823618,0.018247664775210375,1,-4,-7,False
20260737,HUVEC-17_3_F08,1,pair_04,HUVEC-17,1,0.007386304846163072,0.018247664775210375,3,5,1,False
20260737,HUVEC-17_3_F08,2,pair_04,HUVEC-17,1,0.007416684090127405,0.018247664775210375,2,4,2,False
20260737,HUVEC-18_3_D05,1,pair_04,HUVEC-18,0,0.03490829694865121,0.018247664775210375,1,-4,-8,False
20260737,HUVEC-18_3_D05,2,pair_04,HUVEC-18,0,0.03294706257240068,0.018247664775210375,2,-3,-6,False
20260737,HUVEC-18_3_E07,1,pair_04,HUVEC-18,1,0.019959995824608993,0.018247664775210375,3,4,3,False
20260737,HUVEC-18_3_E07,2,pair_04,HUVEC-18,1,0.016730642218342643,0.018247664775210375,3,5,5,False
20260737,HUVEC-19_2_D03,1,pair_04,HUVEC-19,0,0.03293687552892871,0.018247664775210375,1,-7,-2,False
20260737,HUVEC-19_2_D03,2,pair_04,HUVEC-19,0,0.033608219083721566,0.018247664775210375,2,-7,-4,False
20260737,HUVEC-19_2_O02,1,pair_04,HUVEC-19,1,0.017871148870444727,0.018247664775210375,2,5,6,False
20260737,HUVEC-19_2_O02,2,pair_04,HUVEC-19,1,0.016518088514231796,0.018247664775210375,3,7,7,False
20260737,HUVEC-20_2_L09,1,pair_04,HUVEC-20,0,0.025737098401833976,0.018247664775210375,1,-8,-3,False
20260737,HUVEC-20_2_L09,2,pair_04,HUVEC-20,0,0.025847540682472414,0.018247664775210375,2,-6,-3,False
20260737,HUVEC-20_2_K07,1,pair_04,HUVEC-20,1,0.017311062592515962,0.018247664775210375,3,6,8,False
20260737,HUVEC-20_2_K07,2,pair_04,HUVEC-20,1,0.013238648829188588,0.018247664775210375,2,6,1,False
20260737,HUVEC-21_4_N06,1,pair_04,HUVEC-21,0,0.024468359815677864,0.018247664775210375,1,-5,-7,False
20260737,HUVEC-21_4_N06,2,pair_04,HUVEC-21,0,0.02317954073318902,0.018247664775210375,2,-4,-5,False
20260737,HUVEC-21_4_F20,1,pair_04,HUVEC-21,1,0.01449736022310679,0.018247664775210375,2,1,3,False
20260737,HUVEC-21_4_F20,2,pair_04,HUVEC-21,1,0.013535467870314366,0.018247664775210375,2,2,3,False
20260737,HUVEC-22_3_M14,1,pair_04,HUVEC-22,0,0.023758806440875593,0.018247664775210375,1,-1,-1,False
20260737,HUVEC-22_3_M14,2,pair_04,HUVEC-22,0,0.023780280362590087,0.018247664775210375,1,-6,-7,False
20260737,HUVEC-22_3_O04,1,pair_04,HUVEC-22,1,0.016676407614492735,0.018247664775210375,2,3,1,False
20260737,HUVEC-22_3_O04,2,pair_04,HUVEC-22,1,0.014470745776808992,0.018247664775210375,3,4,8,False
20260737,HUVEC-23_3_I20,1,pair_04,HUVEC-23,0,0.02195083296406353,0.018247664775210375,1,-5,-4,False
20260737,HUVEC-23_3_I20,2,pair_04,HUVEC-23,0,0.022455903447144578,0.018247664775210375,1,-3,-2,False
20260737,HUVEC-23_3_D07,1,pair_04,HUVEC-23,1,0.014229862814132195,0.018247664775210375,3,8,4,False
20260737,HUVEC-23_3_D07,2,pair_04,HUVEC-23,1,0.013797213877676384,0.018247664775210375,3,8,2,False
20260737,HUVEC-24_4_F23,1,pair_04,HUVEC-24,0,0.02613363074323912,0.018247664775210375,2,-4,-8,False
20260737,HUVEC-24_4_F23,2,pair_04,HUVEC-24,0,0.024622430098020745,0.018247664775210375,2,-3,-4,False
20260737,HUVEC-24_4_K10,1,pair_04,HUVEC-24,1,0.019954711169682997,0.018247664775210375,3,7,1,False
20260737,HUVEC-24_4_K10,2,pair_04,HUVEC-24,1,0.01736490720255772,0.018247664775210375,2,3,8,False
20260737,HUVEC-17_4_F13,1,pair_05,HUVEC-17,0,0.013245868861712577,0.018247664775210375,0,-6,-7,False
20260737,HUVEC-17_4_F13,2,pair_05,HUVEC-17,0,0.01217773523461429,0.018247664775210375,1,-6,-5,False
20260737,HUVEC-17_4_I23,1,pair_05,HUVEC-17,1,0.015851962640739934,0.018247664775210375,3,1,3,False
20260737,HUVEC-17_4_I23,2,pair_05,HUVEC-17,1,0.016984876818737032,0.018247664775210375,2,7,7,False
20260737,HUVEC-18_4_I05,1,pair_05,HUVEC-18,0,0.019294045692039474,0.018247664775210375,2,-3,-2,False
20260737,HUVEC-18_4_I05,2,pair_05,HUVEC-18,0,0.020532191876474704,0.018247664775210375,1,-4,-1,False
20260737,HUVEC-18_4_M09,1,pair_05,HUVEC-18,1,0.021102438230169978,0.018247664775210375,3,7,4,False
20260737,HUVEC-18_4_M09,2,pair_05,HUVEC-18,1,0.021452771641459308,0.018247664775210375,0,8,1,False
20260737,HUVEC-19_3_E21,1,pair_05,HUVEC-19,0,0.02410997671514451,0.018247664775210375,2,-2,-1,False
20260737,HUVEC-19_3_E21,2,pair_05,HUVEC-19,0,0.022022452015758365,0.018247664775210375,2,-6,-8,False
20260737,HUVEC-19_3_I15,1,pair_05,HUVEC-19,1,0.02574621250264493,0.018247664775210375,0,5,6,False
20260737,HUVEC-19_3_I15,2,pair_05,HUVEC-19,1,0.025430751684109028,0.018247664775210375,3,1,4,False
20260737,HUVEC-20_3_H21,1,pair_05,HUVEC-20,0,0.01594949956816754,0.018247664775210375,1,-1,-6,False
20260737,HUVEC-20_3_H21,2,pair_05,HUVEC-20,0,0.01596717591192292,0.018247664775210375,1,-1,-6,False
20260737,HUVEC-20_3_N08,1,pair_05,HUVEC-20,1,0.019754433295299564,0.018247664775210375,3,6,1,False
20260737,HUVEC-20_3_N08,2,pair_05,HUVEC-20,1,0.022962417994289695,0.018247664775210375,3,2,6,False
20260737,HUVEC-21_1_E03,1,pair_05,HUVEC-21,0,0.015016353037097023,0.018247664775210375,0,-5,-8,False
20260737,HUVEC-21_1_E03,2,pair_05,HUVEC-21,0,0.01875834433915451,0.018247664775210375,1,-8,-1,False
20260737,HUVEC-21_1_E15,1,pair_05,HUVEC-21,1,0.018397583258666965,0.018247664775210375,0,5,5,False
20260737,HUVEC-21_1_E15,2,pair_05,HUVEC-21,1,0.019686732470694517,0.018247664775210375,3,1,5,False
20260737,HUVEC-22_4_N03,1,pair_05,HUVEC-22,0,0.016768468679024394,0.018247664775210375,1,-6,-2,False
20260737,HUVEC-22_4_N03,2,pair_05,HUVEC-22,0,0.017251020094075226,0.018247664775210375,1,-7,-1,False
20260737,HUVEC-22_4_N06,1,pair_05,HUVEC-22,1,0.018104562457604573,0.018247664775210375,2,5,2,False
20260737,HUVEC-22_4_N06,2,pair_05,HUVEC-22,1,0.019882681938944418,0.018247664775210375,0,7,6,False
20260737,HUVEC-23_4_H14,1,pair_05,HUVEC-23,0,0.014118664586277765,0.018247664775210375,0,-5,-4,False
20260737,HUVEC-23_4_H14,2,pair_05,HUVEC-23,0,0.017144111855550138,0.018247664775210375,0,-6,-1,False
20260737,HUVEC-23_4_O05,1,pair_05,HUVEC-23,1,0.019665783498320627,0.018247664775210375,3,5,7,False
20260737,HUVEC-23_4_O05,2,pair_05,HUVEC-23,1,0.018138690480118843,0.018247664775210375,3,4,1,False
20260737,HUVEC-24_1_J14,1,pair_05,HUVEC-24,0,0.02128677640966234,0.018247664775210375,1,-4,-4,False
20260737,HUVEC-24_1_J14,2,pair_05,HUVEC-24,0,0.02038212270811926,0.018247664775210375,1,-5,-4,False
20260737,HUVEC-24_1_F16,1,pair_05,HUVEC-24,1,0.0208423096126822,0.018247664775210375,0,8,4,False
20260737,HUVEC-24_1_F16,2,pair_05,HUVEC-24,1,0.02223706545883418,0.018247664775210375,3,1,2,False
20260737,HUVEC-17_3_K14,1,pair_06,HUVEC-17,0,0.010714921266357775,0.018247664775210375,1,-1,-7,False
20260737,HUVEC-17_3_K14,2,pair_06,HUVEC-17,0,0.014938738535802817,0.018247664775210375,0,-6,-6,False
20260737,HUVEC-17_3_D12,1,pair_06,HUVEC-17,1,0.013564442629118174,0.018247664775210375,3,4,4,False
20260737,HUVEC-17_3_D12,2,pair_06,HUVEC-17,1,0.014493943757889118,0.018247664775210375,3,5,1,False
20260737,HUVEC-18_3_L23,1,pair_06,HUVEC-18,0,0.022789766190771915,0.018247664775210375,2,-4,-5,False
20260737,HUVEC-18_3_L23,2,pair_06,HUVEC-18,0,0.024406077362417858,0.018247664775210375,2,-7,-2,False
20260737,HUVEC-18_3_H05,1,pair_06,HUVEC-18,1,0.026084600439919503,0.018247664775210375,3,6,6,False
20260737,HUVEC-18_3_H05,2,pair_06,HUVEC-18,1,0.026701523370480602,0.018247664775210375,3,2,5,False
20260737,HUVEC-19_2_E20,1,pair_06,HUVEC-19,0,0.02000841926012509,0.018247664775210375,2,-8,-2,False
20260737,HUVEC-19_2_E20,2,pair_06,HUVEC-19,0,0.020407099062061226,0.018247664775210375,2,-7,-5,False
20260737,HUVEC-19_2_F05,1,pair_06,HUVEC-19,1,0.02307452357222231,0.018247664775210375,0,3,7,False
20260737,HUVEC-19_2_F05,2,pair_06,HUVEC-19,1,0.022994105098343938,0.018247664775210375,3,2,6,False
20260737,HUVEC-20_2_B21,1,pair_06,HUVEC-20,0,0.01655528947056007,0.018247664775210375,0,-3,-7,False
20260737,HUVEC-20_2_B21,2,pair_06,HUVEC-20,0,0.014495021229360017,0.018247664775210375,1,-5,-5,False
20260737,HUVEC-20_2_L21,1,pair_06,HUVEC-20,1,0.02123426949700806,0.018247664775210375,0,1,4,False
20260737,HUVEC-20_2_L21,2,pair_06,HUVEC-20,1,0.02306339468956093,0.018247664775210375,0,4,8,False
20260737,HUVEC-21_4_F12,1,pair_06,HUVEC-21,0,0.01604469932879396,0.018247664775210375,0,-5,-2,False
20260737,HUVEC-21_4_F12,2,pair_06,HUVEC-21,0,0.016887068585366486,0.018247664775210375,1,-4,-5,False
20260737,HUVEC-21_4_D06,1,pair_06,HUVEC-21,1,0.01886423422929605,0.018247664775210375,3,8,6,False
20260737,HUVEC-21_4_D06,2,pair_06,HUVEC-21,1,0.019227341950796943,0.018247664775210375,3,4,1,False
20260737,HUVEC-22_3_B07,1,pair_06,HUVEC-22,0,0.01616774404114547,0.018247664775210375,0,-5,-7,False
20260737,HUVEC-22_3_B07,2,pair_06,HUVEC-22,0,0.01616071807812621,0.018247664775210375,1,-2,-6,False
20260737,HUVEC-22_3_F04,1,pair_06,HUVEC-22,1,0.020209432459412736,0.018247664775210375,3,8,5,False
20260737,HUVEC-22_3_F04,2,pair_06,HUVEC-22,1,0.019654052924607576,0.018247664775210375,0,4,8,False
20260737,HUVEC-23_3_J04,1,pair_06,HUVEC-23,0,0.014624327879448888,0.018247664775210375,0,-8,-5,False
20260737,HUVEC-23_3_J04,2,pair_06,HUVEC-23,0,0.012651682277467642,0.018247664775210375,1,-3,-8,False
20260737,HUVEC-23_3_G05,1,pair_06,HUVEC-23,1,0.016945596084403443,0.018247664775210375,2,5,3,False
20260737,HUVEC-23_3_G05,2,pair_06,HUVEC-23,1,0.017840247623492487,0.018247664775210375,2,7,3,False
20260737,HUVEC-24_4_N11,1,pair_06,HUVEC-24,0,0.018667773433356696,0.018247664775210375,2,-1,-7,False
20260737,HUVEC-24_4_N11,2,pair_06,HUVEC-24,0,0.017302396951385378,0.018247664775210375,0,-2,-5,False
20260737,HUVEC-24_4_G14,1,pair_06,HUVEC-24,1,0.023332382433791148,0.018247664775210375,0,2,8,False
20260737,HUVEC-24_4_G14,2,pair_06,HUVEC-24,1,0.024268433864337857,0.018247664775210375,3,1,6,False
20260737,HUVEC-17_1_O14,1,pair_07,HUVEC-17,0,0.014167145093074842,0.018247664775210375,0,-3,-3,False
20260737,HUVEC-17_1_O14,2,pair_07,HUVEC-17,0,0.012595989935387675,0.018247664775210375,1,-3,-2,False
20260737,HUVEC-17_1_J16,1,pair_07,HUVEC-17,1,0.01602530477184817,0.018247664775210375,2,7,3,False
20260737,HUVEC-17_1_J16,2,pair_07,HUVEC-17,1,0.015136503966222164,0.018247664775210375,2,6,3,False
20260737,HUVEC-18_1_O09,1,pair_07,HUVEC-18,0,0.019831031348740383,0.018247664775210375,2,-7,-3,False
20260737,HUVEC-18_1_O09,2,pair_07,HUVEC-18,0,0.020591702878577915,0.018247664775210375,2,-4,-6,False
20260737,HUVEC-18_1_I09,1,pair_07,HUVEC-18,1,0.020629911458157298,0.018247664775210375,3,6,3,False
20260737,HUVEC-18_1_I09,2,pair_07,HUVEC-18,1,0.02247559150516624,0.018247664775210375,0,5,6,False
20260737,HUVEC-19_4_C08,1,pair_07,HUVEC-19,0,0.020024443616412698,0.018247664775210375,2,-6,-7,False
20260737,HUVEC-19_4_C08,2,pair_07,HUVEC-19,0,0.019815157104788865,0.018247664775210375,1,-2,-6,False
20260737,HUVEC-19_4_L08,1,pair_07,HUVEC-19,1,0.026713829175021266,0.018247664775210375,3,1,2,False
20260737,HUVEC-19_4_L08,2,pair_07,HUVEC-19,1,0.024704815093628145,0.018247664775210375,0,1,5,False
20260737,HUVEC-20_4_F05,1,pair_07,HUVEC-20,0,0.020555369559415962,0.018247664775210375,2,-5,-7,False
20260737,HUVEC-20_4_F05,2,pair_07,HUVEC-20,0,0.022593321762844017,0.018247664775210375,1,-7,-6,False
20260737,HUVEC-20_4_D20,1,pair_07,HUVEC-20,1,0.024746408415055147,0.018247664775210375,0,3,6,False
20260737,HUVEC-20_4_D20,2,pair_07,HUVEC-20,1,0.025191318640660168,0.018247664775210375,3,2,7,False
20260737,HUVEC-21_2_O13,1,pair_07,HUVEC-21,0,0.015725058921526286,0.018247664775210375,1,-7,-1,False
20260737,HUVEC-21_2_O13,2,pair_07,HUVEC-21,0,0.016703349107724308,0.018247664775210375,0,-2,-7,False
20260737,HUVEC-21_2_G23,1,pair_07,HUVEC-21,1,0.01712893937367251,0.018247664775210375,3,3,4,False
20260737,HUVEC-21_2_G23,2,pair_07,HUVEC-21,1,0.01853105322042544,0.018247664775210375,0,5,3,False
20260737,HUVEC-22_1_D18,1,pair_07,HUVEC-22,0,0.014927166762502503,0.018247664775210375,0,-2,-5,False
20260737,HUVEC-22_1_D18,2,pair_07,HUVEC-22,0,0.014870431462290869,0.018247664775210375,1,-1,-2,False
20260737,HUVEC-22_1_M04,1,pair_07,HUVEC-22,1,0.02023150440292141,0.018247664775210375,3,5,7,False
20260737,HUVEC-22_1_M04,2,pair_07,HUVEC-22,1,0.016975465301662784,0.018247664775210375,3,7,4,False
20260737,HUVEC-23_1_M06,1,pair_07,HUVEC-23,0,0.014846649088174145,0.018247664775210375,0,-2,-3,False
20260737,HUVEC-23_1_M06,2,pair_07,HUVEC-23,0,0.015518322779926123,0.018247664775210375,0,-3,-1,False
20260737,HUVEC-23_1_E12,1,pair_07,HUVEC-23,1,0.019463920945894095,0.018247664775210375,3,3,1,False
20260737,HUVEC-23_1_E12,2,pair_07,HUVEC-23,1,0.01889702671393953,0.018247664775210375,0,8,1,False
20260737,HUVEC-24_2_N13,1,pair_07,HUVEC-24,0,0.018087122914339865,0.018247664775210375,0,-5,-2,False
20260737,HUVEC-24_2_N13,2,pair_07,HUVEC-24,0,0.01892551697909996,0.018247664775210375,1,-6,-6,False
20260737,HUVEC-24_2_B21,1,pair_07,HUVEC-24,1,0.020898250126708297,0.018247664775210375,0,4,5,False
20260737,HUVEC-24_2_B21,2,pair_07,HUVEC-24,1,0.02121537046792583,0.018247664775210375,0,2,2,False
20260737,HUVEC-17_3_E21,1,pair_08,HUVEC-17,0,0.012091347484177548,0.018247664775210375,0,-7,-7,False
20260737,HUVEC-17_3_E21,2,pair_08,HUVEC-17,0,0.0135400899677239,0.018247664775210375,1,-5,-3,False
20260737,HUVEC-17_3_J14,1,pair_08,HUVEC-17,1,0.01585520368760934,0.018247664775210375,3,8,3,False
20260737,HUVEC-17_3_J14,2,pair_08,HUVEC-17,1,0.015705616030009154,0.018247664775210375,3,8,3,False
20260737,HUVEC-18_3_B10,1,pair_08,HUVEC-18,0,0.019619377448996424,0.018247664775210375,2,-1,-2,False
20260737,HUVEC-18_3_B10,2,pair_08,HUVEC-18,0,0.024532792567690198,0.018247664775210375,1,-2,-5,False
20260737,HUVEC-18_3_M12,1,pair_08,HUVEC-18,1,0.024933821146156204,0.018247664775210375,3,1,7,False
20260737,HUVEC-18_3_M12,2,pair_08,HUVEC-18,1,0.025281497763790572,0.018247664775210375,0,7,5,False
20260737,HUVEC-19_2_M02,1,pair_08,HUVEC-19,0,0.019655182940850766,0.018247664775210375,1,-1,-7,False
20260737,HUVEC-19_2_M02,2,pair_08,HUVEC-19,0,0.01848396261954366,0.018247664775210375,2,-3,-7,False
20260737,HUVEC-19_2_D05,1,pair_08,HUVEC-19,1,0.023311251819798737,0.018247664775210375,3,7,2,False
20260737,HUVEC-19_2_D05,2,pair_08,HUVEC-19,1,0.024636617829212396,0.018247664775210375,0,3,4,False
20260737,HUVEC-20_2_E03,1,pair_08,HUVEC-20,0,0.01413178049892717,0.018247664775210375,1,-4,-1,False
20260737,HUVEC-20_2_E03,2,pair_08,HUVEC-20,0,0.016569781956666304,0.018247664775210375,1,-5,-7,False
20260737,HUVEC-20_2_B15,1,pair_08,HUVEC-20,1,0.02089840461916143,0.018247664775210375,3,7,2,False
20260737,HUVEC-20_2_B15,2,pair_08,HUVEC-20,1,0.02074478032121488,0.018247664775210375,3,5,2,False
20260737,HUVEC-21_4_K07,1,pair_08,HUVEC-21,0,0.017848751488518468,0.018247664775210375,0,-4,-3,False
20260737,HUVEC-21_4_K07,2,pair_08,HUVEC-21,0,0.018039640509625962,0.018247664775210375,1,-6,-1,False
20260737,HUVEC-21_4_C06,1,pair_08,HUVEC-21,1,0.020247993475476875,0.018247664775210375,3,5,2,False
20260737,HUVEC-21_4_C06,2,pair_08,HUVEC-21,1,0.019197710739774103,0.018247664775210375,3,4,7,False
20260737,HUVEC-22_3_C23,1,pair_08,HUVEC-22,0,0.013229945776199015,0.018247664775210375,1,-4,-2,False
20260737,HUVEC-22_3_C23,2,pair_08,HUVEC-22,0,0.015009781032438736,0.018247664775210375,1,-3,-5,False
20260737,HUVEC-22_3_H10,1,pair_08,HUVEC-22,1,0.018860656715406984,0.018247664775210375,0,8,2,False
20260737,HUVEC-22_3_H10,2,pair_08,HUVEC-22,1,0.018617667275429413,0.018247664775210375,0,1,6,False
20260737,HUVEC-23_3_M17,1,pair_08,HUVEC-23,0,0.014718558786884607,0.018247664775210375,1,-5,-1,False
20260737,HUVEC-23_3_M17,2,pair_08,HUVEC-23,0,0.015803106425817635,0.018247664775210375,1,-5,-2,False
20260737,HUVEC-23_3_F04,1,pair_08,HUVEC-23,1,0.016606904920629186,0.018247664775210375,2,2,7,False
20260737,HUVEC-23_3_F04,2,pair_08,HUVEC-23,1,0.01858787961454139,0.018247664775210375,3,5,8,False
20260737,HUVEC-24_4_M14,1,pair_08,HUVEC-24,0,0.013789220074395776,0.018247664775210375,1,-2,-5,False
20260737,HUVEC-24_4_M14,2,pair_08,HUVEC-24,0,0.0191799605069616,0.018247664775210375,1,-7,-8,False
20260737,HUVEC-24_4_C04,1,pair_08,HUVEC-24,1,0.021599044912968973,0.018247664775210375,0,8,3,False
20260737,HUVEC-24_4_C04,2,pair_08,HUVEC-24,1,0.02122331099454616,0.018247664775210375,0,7,5,False
20260737,HUVEC-17_2_D05,1,pair_09,HUVEC-17,0,0.019362680858695046,0.018247664775210375,2,-6,-6,False
20260737,HUVEC-17_2_D05,2,pair_09,HUVEC-17,0,0.018384162055624508,0.018247664775210375,2,-1,-3,False
20260737,HUVEC-17_2_B23,1,pair_09,HUVEC-17,1,0.017943138504191963,0.018247664775210375,2,4,3,False
20260737,HUVEC-17_2_B23,2,pair_09,HUVEC-17,1,0.01834854158995536,0.018247664775210375,0,5,8,False
20260737,HUVEC-18_2_H10,1,pair_09,HUVEC-18,0,0.020429849933365565,0.018247664775210375,2,-1,-2,False
20260737,HUVEC-18_2_H10,2,pair_09,HUVEC-18,0,0.023009150727264907,0.018247664775210375,2,-2,-2,False
20260737,HUVEC-18_2_B13,1,pair_09,HUVEC-18,1,0.024368272113949763,0.018247664775210375,3,3,8,False
20260737,HUVEC-18_2_B13,2,pair_09,HUVEC-18,1,0.024415492238918993,0.018247664775210375,3,2,5,False
20260737,HUVEC-19_1_K05,1,pair_09,HUVEC-19,0,0.02125834411433974,0.018247664775210375,2,-5,-6,False
20260737,HUVEC-19_1_K05,2,pair_09,HUVEC-19,0,0.02205702624855238,0.018247664775210375,1,-6,-2,False
20260737,HUVEC-19_1_C05,1,pair_09,HUVEC-19,1,0.021446075026180674,0.018247664775210375,0,2,5,False
20260737,HUVEC-19_1_C05,2,pair_09,HUVEC-19,1,0.023037942988366734,0.018247664775210375,0,6,1,False
