replicate_seed,effect_size,method,statistic,p_value,permutations,bandwidth,rejected,replicate
14323988999369391075,0.0,raw_coordinates,0.5251600964525904,0.0078125,256,11.97404155526011,True,172
14323988999369391075,0.0,moment_registration,-0.07671204981629753,0.515625,256,3.797425327639105,False,172
14323988999369391075,0.0,euler_secondary,-0.00906720080089407,0.3046875,256,2.345207879911715,False,172
8664151452065969593,0.0,quotient_exact,-0.02749624433173614,0.2890625,256,5.059687347045197,False,173
8664151452065969593,0.0,raw_coordinates,0.5497179370977833,0.0078125,256,11.234025698856266,True,173
8664151452065969593,0.0,moment_registration,-0.034965514319808655,0.3125,256,2.5734807536813804,False,173
8664151452065969593,0.0,euler_secondary,-0.03981506707710292,0.8046875,256,6.670832032063167,False,173
3751482867280439186,0.0,quotient_exact,-0.08467927425075483,0.1640625,256,7.580207520927159,False,174
3751482867280439186,0.0,raw_coordinates,0.5069229520897893,0.0078125,256,12.20990869445373,True,174
3751482867280439186,0.0,moment_registration,-0.1214327877617345,0.140625,256,4.875056509293091,False,174
3751482867280439186,0.0,euler_secondary,-0.032699066660935805,0.28125,256,2.449489742783178,False,174
17945988094129005369,0.0,quotient_exact,-0.05881289448902516,0.828125,256,6.6794608321331665,False,175
17945988094129005369,0.0,raw_coordinates,0.5398766362542227,0.0078125,256,13.347962965022157,True,175
17945988094129005369,0.0,moment_registration,-0.0739010832242406,0.6328125,256,3.563646171798176,False,175
17945988094129005369,0.0,euler_secondary,-0.0616624317497525,0.8359375,256,2.449489742783178,False,175
12052029443525356740,0.0,quotient_exact,-0.06446005390111975,0.3828125,256,6.562058380652856,False,176
12052029443525356740,0.0,raw_coordinates,0.49557124899690486,0.0078125,256,12.498811391330408,True,176
12052029443525356740,0.0,moment_registration,-0.07918144449183617,0.3984375,256,3.7764671348755092,False,176
12052029443525356740,0.0,euler_secondary,-0.017345573371386314,0.46875,256,1.7320508075688772,False,176
5434487380023684660,0.0,quotient_exact,-0.031314174516928306,0.421875,256,6.223189519148277,False,177
5434487380023684660,0.0,raw_coordinates,0.6141367853129153,0.0078125,256,13.345046879772644,True,177
5434487380023684660,0.0,moment_registration,-0.08274496330017289,0.96875,256,3.2363807926706087,False,177
5434487380023684660,0.0,euler_secondary,-0.0661403654281768,1.0,256,3.0413812651491097,False,177
7084320367450496155,0.0,quotient_exact,-0.05279307252261667,0.21875,256,6.458047176002508,False,178
7084320367450496155,0.0,raw_coordinates,0.5350752320077268,0.0078125,256,12.347560847032227,True,178
7084320367450496155,0.0,moment_registration,-0.025755082324389944,0.046875,256,3.1530674798247005,True,178
7084320367450496155,0.0,euler_secondary,-0.065008409394395,0.90625,256,2.958039891549808,False,178
2274189788956426905,0.0,quotient_exact,-0.0650355939972812,0.21875,256,6.660767784722391,False,179
2274189788956426905,0.0,raw_coordinates,0.49216152373394273,0.0078125,256,12.040194813163644,True,179
2274189788956426905,0.0,moment_registration,-0.07549198044276084,0.1484375,256,3.9230170215011166,False,179
2274189788956426905,0.0,euler_secondary,-0.01892836252732466,0.5,256,2.1213203435596424,False,179
16031543355911662799,0.0,quotient_exact,-0.04439063880168881,0.0546875,256,6.957683052599325,False,180
16031543355911662799,0.0,raw_coordinates,0.49238171702882305,0.0078125,256,12.517259687165494,True,180
16031543355911662799,0.0,moment_registration,-0.09079265635821554,0.1328125,256,4.4862729256332505,False,180
16031543355911662799,0.0,euler_secondary,0.04429198637713605,0.34375,256,6.614378277661476,False,180
1480276266081371544,0.0,quotient_exact,-0.05905543390121293,0.578125,256,6.826545357483935,False,181
1480276266081371544,0.0,raw_coordinates,0.5603744115352316,0.0078125,256,13.138546138514648,True,181
1480276266081371544,0.0,moment_registration,-0.10126186991255026,0.9296875,256,4.114959101078943,False,181
1480276266081371544,0.0,euler_secondary,-0.06296445529279371,0.9296875,256,2.1213203435596424,False,181
18036083432036766351,0.0,quotient_exact,-0.07067973843006436,0.859375,256,6.968415816257582,False,182
18036083432036766351,0.0,raw_coordinates,0.47195377347069023,0.0078125,256,12.851248247008881,True,182
18036083432036766351,0.0,moment_registration,-0.09221105821972586,0.9609375,256,4.185187567693588,False,182
18036083432036766351,0.0,euler_secondary,-0.012601332113721164,0.546875,256,2.5,False,182
3695676234437884499,0.0,quotient_exact,-0.028681642733189405,0.484375,256,6.233503137622522,False,183
3695676234437884499,0.0,raw_coordinates,0.5873055686875793,0.0078125,256,13.744832863976177,True,183
3695676234437884499,0.0,moment_registration,-0.05382334709784553,0.7421875,256,3.4854044222169915,False,183
3695676234437884499,0.0,euler_secondary,-0.011590824486247597,0.25,256,2.1213203435596424,False,183
7157501786809460307,0.0,quotient_exact,-0.06587149856379493,0.5234375,256,7.315593224118558,False,184
7157501786809460307,0.0,raw_coordinates,0.39880914837171133,0.0078125,256,12.749325465034373,True,184
7157501786809460307,0.0,moment_registration,-0.10112254324766212,0.4140625,256,4.748729916271461,False,184
7157501786809460307,0.0,euler_secondary,-0.05671011632973666,0.90625,256,2.0,False,184
578716631069418921,0.0,quotient_exact,-0.08021660130320174,0.75,256,7.0656654964103,False,185
578716631069418921,0.0,raw_coordinates,0.430419644281684,0.0078125,256,12.65659734786057,True,185
578716631069418921,0.0,moment_registration,-0.08307116838935913,0.15625,256,4.212829063972723,False,185
578716631069418921,0.0,euler_secondary,-0.05441441462075591,0.9921875,256,6.928203230275509,False,185
15299376010533840840,0.0,quotient_exact,-0.022742597508651263,0.234375,256,6.499645612324802,False,186
15299376010533840840,0.0,raw_coordinates,0.48965384891546493,0.0078125,256,12.79596916114372,True,186
15299376010533840840,0.0,moment_registration,-0.020028608491619804,0.125,256,3.770381369970664,False,186
15299376010533840840,0.0,euler_secondary,0.008412918438975958,0.3125,256,1.8027756377319946,False,186
12780409260270221933,0.0,quotient_exact,-0.06714777926140958,0.84375,256,6.8619239746069445,False,187
12780409260270221933,0.0,raw_coordinates,0.5383993650425019,0.0078125,256,13.327769269376596,True,187
12780409260270221933,0.0,moment_registration,-0.07342323574220477,0.7734375,256,3.5078586051643983,False,187
12780409260270221933,0.0,euler_secondary,-0.0052021856684481005,0.421875,256,2.345207879911715,False,187
12391632152181213547,0.0,quotient_exact,-0.0054021879226408,0.03125,256,6.841858053456262,True,188
12391632152181213547,0.0,raw_coordinates,0.5552413246405038,0.0078125,256,13.64827805520412,True,188
12391632152181213547,0.0,moment_registration,-0.025686853935564025,0.0546875,256,4.301451474877529,False,188
12391632152181213547,0.0,euler_secondary,-0.04090151084763094,0.5234375,256,2.449489742783178,False,188
1380071719601715060,0.0,quotient_exact,-0.06730115929444558,0.9140625,256,6.828900223972417,False,189
1380071719601715060,0.0,raw_coordinates,0.4500851818184757,0.0078125,256,12.751814004074523,True,189
1380071719601715060,0.0,moment_registration,-0.09168162100707855,0.84375,256,3.7616573777665887,False,189
1380071719601715060,0.0,euler_secondary,0.0319217563668005,0.0859375,256,2.345207879911715,False,189
11723364302639016428,0.0,quotient_exact,-0.042935199234644617,0.078125,256,7.083322083924269,False,190
11723364302639016428,0.0,raw_coordinates,0.5877010384769425,0.0078125,256,12.5444764406889,True,190
11723364302639016428,0.0,moment_registration,-0.08072112385919783,0.34375,256,4.378201887927389,False,190
11723364302639016428,0.0,euler_secondary,-0.03625612811829504,0.6328125,256,2.598076211353316,False,190
8799945009390437815,0.0,quotient_exact,-0.048764712428649215,0.21875,256,6.763875418179252,False,191
8799945009390437815,0.0,raw_coordinates,0.5287045673013431,0.0078125,256,12.66825151318466,True,191
8799945009390437815,0.0,moment_registration,-0.08485177959360923,0.1953125,256,4.206078095283797,False,191
8799945009390437815,0.0,euler_secondary,-0.007793151975837409,0.53125,256,2.345207879911715,False,191
17605394473446649331,0.0,quotient_exact,-0.06635014641213022,0.859375,256,6.793385291797622,False,192
17605394473446649331,0.0,raw_coordinates,0.5704720352511609,0.0078125,256,13.774469197149994,True,192
17605394473446649331,0.0,moment_registration,-0.07905933963219225,0.59375,256,4.1201669486880474,False,192
17605394473446649331,0.0,euler_secondary,-0.014032092190385259,0.328125,256,2.9154759474226504,False,192
18127231980500645456,0.0,quotient_exact,-0.07824320154358144,0.8125,256,7.601036471335536,False,193
18127231980500645456,0.0,raw_coordinates,0.4665759596188288,0.0078125,256,12.292158184541144,True,193
18127231980500645456,0.0,moment_registration,-0.10738800897456957,0.6953125,256,5.045788574792407,False,193
18127231980500645456,0.0,euler_secondary,-0.03951455483051536,0.7890625,256,2.1213203435596424,False,193
2671723660645839196,0.0,quotient_exact,-0.03875895918631067,0.15625,256,6.4249072787815695,False,194
2671723660645839196,0.0,raw_coordinates,0.5983730076644049,0.0078125,256,13.963995575586305,True,194
2671723660645839196,0.0,moment_registration,-0.04988344451777271,0.0859375,256,3.779641660204237,False,194
2671723660645839196,0.0,euler_secondary,-0.06090053244700877,0.703125,256,3.6742346141747673,False,194
2649195653205776026,0.0,quotient_exact,-0.07881463474359196,0.9140625,256,7.522607707779258,False,195
2649195653205776026,0.0,raw_coordinates,0.4927862104532559,0.0078125,256,13.10517986189968,True,195
2649195653205776026,0.0,moment_registration,-0.09751008583175702,0.53125,256,4.57877452942718,False,195
2649195653205776026,0.0,euler_secondary,0.008493734953154752,0.1171875,256,2.8284271247461903,False,195
15790077018211290344,0.0,quotient_exact,-0.06799499234575057,0.5859375,256,6.714666797751999,False,196
15790077018211290344,0.0,raw_coordinates,0.4782275630610606,0.0078125,256,12.151583509649925,True,196
15790077018211290344,0.0,moment_registration,-0.09992234687560608,0.6875,256,4.503207584383619,False,196
15790077018211290344,0.0,euler_secondary,-0.01361082519119805,0.5703125,256,2.0,False,196
12218395658618764626,0.0,quotient_exact,-0.06240416510932034,0.609375,256,6.86677802198787,False,197
12218395658618764626,0.0,raw_coordinates,0.5864901836650581,0.0078125,256,12.016829533668783,True,197
12218395658618764626,0.0,moment_registration,-0.10036769735892925,0.78125,256,4.096728968354377,False,197
12218395658618764626,0.0,euler_secondary,0.0735480005252227,0.0078125,256,6.87386354243376,True,197
8569105388785052870,0.0,quotient_exact,-0.0550690455992926,0.3671875,256,6.252432563733876,False,198
8569105388785052870,0.0,raw_coordinates,0.5148158766814712,0.0078125,256,13.583207330903704,True,198
8569105388785052870,0.0,moment_registration,-0.07044730535634047,0.2734375,256,3.4898238320724335,False,198
8569105388785052870,0.0,euler_secondary,-0.041395991848542035,0.625,256,1.8708286933869707,False,198
3556163973922542144,0.0,quotient_exact,-0.08390988594025361,0.796875,256,6.738002343716333,False,199
3556163973922542144,0.0,raw_coordinates,0.5798637326548114,0.0078125,256,12.171451469495569,True,199
3556163973922542144,0.0,moment_registration,-0.1067816633986921,0.828125,256,3.728314306476259,False,199
3556163973922542144,0.0,euler_secondary,-0.013755429499600513,0.328125,256,3.0,False,199
15821285223849342345,0.0,quotient_exact,-0.06818291931954135,0.59375,256,5.883453351450007,False,200
15821285223849342345,0.0,raw_coordinates,0.5184268494752033,0.0078125,256,12.339493068650764,True,200
15821285223849342345,0.0,moment_registration,-0.09456424902842941,0.578125,256,3.552740546980233,False,200
15821285223849342345,0.0,euler_secondary,0.0046283891799082655,0.359375,256,3.24037034920393,False,200
6555166338548933897,0.0,quotient_exact,-0.07278663452605993,0.8203125,256,7.134508159945793,False,201
6555166338548933897,0.0,raw_coordinates,0.4262702330914019,0.0078125,256,12.424016729524622,True,201
6555166338548933897,0.0,moment_registration,-0.10195645658929964,0.8828125,256,4.8076001811441005,False,201
6555166338548933897,0.0,euler_secondary,-0.0031276309856914652,0.453125,256,2.0,False,201
1129537633926634162,0.0,quotient_exact,-0.07683953511128983,0.8671875,256,6.778921056786687,False,202
1129537633926634162,0.0,raw_coordinates,0.5885208214765738,0.0078125,256,12.284675422294605,True,202
1129537633926634162,0.0,moment_registration,-0.08473179165224598,0.8203125,256,4.290547044758075,False,202
1129537633926634162,0.0,euler_secondary,-0.05608738752184583,0.828125,256,2.1213203435596424,False,202
481163318497495421,0.0,quotient_exact,-0.07313658635695985,0.5234375,256,7.305935727887111,False,203
481163318497495421,0.0,raw_coordinates,0.47194694106486046,0.0078125,256,12.204194437348635,True,203
481163318497495421,0.0,moment_registration,-0.10468764581356937,0.390625,256,4.730497045392201,False,203
481163318497495421,0.0,euler_secondary,-0.05688023944893805,0.8359375,256,3.1622776601683795,False,203
1863555097778841120,0.0,quotient_exact,-0.07932510933899128,0.8125,256,7.11730912738133,False,204
1863555097778841120,0.0,raw_coordinates,0.6308123549881971,0.0078125,256,12.943172110417162,True,204
1863555097778841120,0.0,moment_registration,-0.08596196991477156,0.0703125,256,4.067328528244379,False,204
1863555097778841120,0.0,euler_secondary,-0.016093650962909267,0.1875,256,2.5495097567963922,False,204
12247939175416111070,0.0,quotient_exact,-0.04784763645352985,0.21875,256,6.8837241814288905,False,205
12247939175416111070,0.0,raw_coordinates,0.48854144542392075,0.0078125,256,12.447669221542608,True,205
12247939175416111070,0.0,moment_registration,-0.03934744422999026,0.03125,256,3.8792363365386593,True,205
12247939175416111070,0.0,euler_secondary,-0.041727513554507656,0.796875,256,2.0,False,205
15766965110443757485,0.0,quotient_exact,-0.052687909450037984,0.671875,256,6.027486246196935,False,206
15766965110443757485,0.0,raw_coordinates,0.5871950124506163,0.0078125,256,10.925639730479107,True,206
15766965110443757485,0.0,moment_registration,-0.06914523111101722,0.484375,256,3.2326193101264553,False,206
15766965110443757485,0.0,euler_secondary,-0.010986840254243235,0.2421875,256,2.449489742783178,False,206
8725089111971606911,0.0,quotient_exact,-0.08195912138577977,0.6640625,256,7.6226001399611345,False,207
8725089111971606911,0.0,raw_coordinates,0.5390089853333524,0.0078125,256,12.95157659053236,True,207
8725089111971606911,0.0,moment_registration,-0.10966404757205184,0.453125,256,4.440689189505748,False,207
8725089111971606911,0.0,euler_secondary,-0.025926865067931848,0.453125,256,6.819090848492928,False,207
15918842663249879674,0.0,quotient_exact,-0.06427587070336438,0.5,256,6.373287945369745,False,208
15918842663249879674,0.0,raw_coordinates,0.41825007958562566,0.0078125,256,12.432661766842093,True,208
15918842663249879674,0.0,moment_registration,-0.08681579580245291,0.46875,256,3.6429131017414833,False,208
15918842663249879674,0.0,euler_secondary,-0.050665027976343646,0.9453125,256,2.0,False,208
9799265291648935526,0.0,quotient_exact,-0.07479767053996955,0.5390625,256,6.557893997653606,False,209
9799265291648935526,0.0,raw_coordinates,0.5300172543133717,0.0078125,256,12.47463701743827,True,209
9799265291648935526,0.0,moment_registration,-0.09919652138210411,0.8671875,256,3.9020564744246546,False,209
9799265291648935526,0.0,euler_secondary,-0.02130284952193462,0.53125,256,1.8708286933869707,False,209
16605900093920276220,0.0,quotient_exact,-0.07516015321304126,0.7421875,256,7.016046811900576,False,210
16605900093920276220,0.0,raw_coordinates,0.46846930044813495,0.0078125,256,12.546313510603934,True,210
16605900093920276220,0.0,moment_registration,-0.0846105105029803,0.421875,256,4.443249445843499,False,210
16605900093920276220,0.0,euler_secondary,-0.025358731687296077,0.609375,256,1.7320508075688772,False,210
13510884869023581369,0.0,quotient_exact,-0.06090849722720948,0.4375,256,6.802342496098479,False,211
13510884869023581369,0.0,raw_coordinates,0.5068728023544138,0.0078125,256,12.687401323233805,True,211
13510884869023581369,0.0,moment_registration,-0.1132698296738105,0.9140625,256,4.176366230557807,False,211
13510884869023581369,0.0,euler_secondary,-0.05216423323343977,0.875,256,5.916079783099616,False,211
11737576164884698635,0.0,quotient_exact,-0.06327557604070932,0.625,256,7.071605486899783,False,212
11737576164884698635,0.0,raw_coordinates,0.5615512303948134,0.0078125,256,12.506483440753746,True,212
11737576164884698635,0.0,moment_registration,-0.07935426656603506,0.4375,256,4.371491697131923,False,212
11737576164884698635,0.0,euler_secondary,-0.04565374400155564,0.9453125,256,2.23606797749979,False,212
11388507991261091331,0.0,quotient_exact,-0.06325044667249369,0.7265625,256,6.764726548768948,False,213
11388507991261091331,0.0,raw_coordinates,0.3977155471425806,0.0078125,256,11.753213052593004,True,213
11388507991261091331,0.0,moment_registration,-0.0851849276755613,0.421875,256,4.207570060078229,False,213
11388507991261091331,0.0,euler_secondary,-0.003059951314156484,0.421875,256,2.8284271247461903,False,213
8144197620373723734,0.0,quotient_exact,-0.07386158640873264,0.8046875,256,6.924596280482175,False,214
8144197620373723734,0.0,raw_coordinates,0.5561015804207873,0.0078125,256,12.507003728218342,True,214
8144197620373723734,0.0,moment_registration,-0.09715119415384188,0.40625,256,4.205909433076599,False,214
8144197620373723734,0.0,euler_secondary,-0.041903375719413716,0.7734375,256,2.958039891549808,False,214
1332967821311330032,0.0,quotient_exact,-0.07676389433664155,0.4453125,256,7.343410776219854,False,215
1332967821311330032,0.0,raw_coordinates,0.5424939553779371,0.0078125,256,12.104821120061029,True,215
1332967821311330032,0.0,moment_registration,-0.10220019495460964,0.515625,256,4.798185185022895,False,215
1332967821311330032,0.0,euler_secondary,-0.05671144832044839,0.953125,256,2.8284271247461903,False,215
2582631767024576110,0.0,quotient_exact,-0.06126195399478118,0.015625,256,7.255934171997881,True,216
2582631767024576110,0.0,raw_coordinates,0.5479030129420627,0.0078125,256,12.58611651329716,True,216
2582631767024576110,0.0,moment_registration,-0.09457852076741635,0.015625,256,4.568386059812123,True,216
2582631767024576110,0.0,euler_secondary,-0.037032496100438794,0.4921875,256,3.082207001484488,False,216
6032207221789625758,0.0,quotient_exact,-0.03827431554007199,0.0390625,256,7.621564319033836,True,217
6032207221789625758,0.0,raw_coordinates,0.4945611272651077,0.0078125,256,12.342180728851785,True,217
6032207221789625758,0.0,moment_registration,-0.09087247468234061,0.625,256,5.598351861954681,False,217
6032207221789625758,0.0,euler_secondary,-0.02734525480569705,0.71875,256,2.3979157616563596,False,217
13969538264925455613,0.0,quotient_exact,-0.044720194164371674,0.28125,256,6.363613845065219,False,218
13969538264925455613,0.0,raw_coordinates,0.4426749708388721,0.0078125,256,12.510277433457553,True,218
13969538264925455613,0.0,moment_registration,-0.08027927758895714,0.578125,256,3.6966599631278867,False,218
13969538264925455613,0.0,euler_secondary,0.025208642554037874,0.078125,256,2.5495097567963922,False,218
6110790361646126055,0.0,quotient_exact,-0.08175384153631726,0.9453125,256,6.58343421039594,False,219
6110790361646126055,0.0,raw_coordinates,0.5421890922872483,0.0078125,256,11.141869557291226,True,219
6110790361646126055,0.0,moment_registration,-0.10992071574866003,0.9921875,256,3.9296281236028867,False,219
6110790361646126055,0.0,euler_secondary,0.013981252527377475,0.171875,256,2.0,False,219
7239020065580682526,0.0,quotient_exact,-0.02980951773046625,0.2734375,256,6.6207884303361775,False,220
7239020065580682526,0.0,raw_coordinates,0.5051187327459172,0.0078125,256,13.290756682141593,True,220
7239020065580682526,0.0,moment_registration,-0.09617614391619433,0.9609375,256,3.9051766473684895,False,220
7239020065580682526,0.0,euler_secondary,0.012183106515639475,0.3359375,256,6.689544080129826,False,220
17651960829078383595,0.0,quotient_exact,-0.05821901449911504,0.390625,256,7.516001119060289,False,221
17651960829078383595,0.0,raw_coordinates,0.546691751936816,0.0078125,256,12.473344195711539,True,221
17651960829078383595,0.0,moment_registration,-0.08424556097523894,0.3125,256,4.84205725533308,False,221
17651960829078383595,0.0,euler_secondary,-0.05497114242969059,0.8828125,256,2.345207879911715,False,221
9159167233174347135,0.0,quotient_exact,-0.08421827317219788,1.0,256,6.844219180731629,False,222
9159167233174347135,0.0,raw_coordinates,0.5559511111829271,0.0078125,256,13.310485430233415,True,222
9159167233174347135,0.0,moment_registration,-0.08115696379492732,0.8671875,256,4.225921129614714,False,222
9159167233174347135,0.0,euler_secondary,0.02821725202491221,0.234375,256,2.23606797749979,False,222
14554487978107141538,0.0,quotient_exact,-0.07023731393375976,0.6953125,256,6.686192787251078,False,223
14554487978107141538,0.0,raw_coordinates,0.538276705523992,0.0078125,256,13.110697580598742,True,223
14554487978107141538,0.0,moment_registration,-0.08865670761521627,0.6328125,256,4.063554729148069,False,223
14554487978107141538,0.0,euler_secondary,0.041992611172907424,0.0546875,256,1.8708286933869707,False,223
9245775777104557549,0.0,quotient_exact,-0.02988213098181991,0.265625,256,6.779649251093121,False,224
9245775777104557549,0.0,raw_coordinates,0.5903854082792754,0.0078125,256,13.818971054440846,True,224
9245775777104557549,0.0,moment_registration,-0.06379809304229123,0.046875,256,4.017973964329021,True,224
9245775777104557549,0.0,euler_secondary,0.0552789437518576,0.03125,256,2.29128784747792,True,224
16212237260912776032,0.0,quotient_exact,-0.006883151735279203,0.0078125,256,6.5174859354803125,True,225
16212237260912776032,0.0,raw_coordinates,0.5659767956421229,0.0078125,256,13.551031023251527,True,225
16212237260912776032,0.0,moment_registration,-0.0544938173009204,0.265625,256,3.2667238608659335,False,225
16212237260912776032,0.0,euler_secondary,0.09724180880927713,0.0078125,256,1.7320508075688772,True,225
6759565441373517954,0.0,quotient_exact,-0.07410190989046195,0.75,256,6.7199607923064955,False,226
6759565441373517954,0.0,raw_coordinates,0.5824343735084122,0.0078125,256,12.659044566569385,True,226
6759565441373517954,0.0,moment_registration,-0.09715333188395037,0.296875,256,4.118155087492266,False,226
6759565441373517954,0.0,euler_secondary,-0.02175394295507138,0.53125,256,2.5495097567963922,False,226
15338518565585361215,0.0,quotient_exact,0.014689729715858246,0.09375,256,6.2774351882618475,False,227
15338518565585361215,0.0,raw_coordinates,0.5647878030985964,0.0078125,256,13.042176392723773,True,227
15338518565585361215,0.0,moment_registration,-0.016677937915919427,0.1640625,256,3.5171050122806604,False,227
15338518565585361215,0.0,euler_secondary,0.02235094518465952,0.1484375,256,1.7320508075688772,False,227
15315528599915676679,0.0,quotient_exact,-0.06376257085807802,0.6640625,256,8.284895239730199,False,228
15315528599915676679,0.0,raw_coordinates,0.5324938979581033,0.0078125,256,12.256313078293571,True,228
15315528599915676679,0.0,moment_registration,-0.08180485715627572,0.328125,256,5.7964149008391646,False,228
15315528599915676679,0.0,euler_secondary,0.0032724699480124464,0.3515625,256,1.7320508075688772,False,228
2910126137891879588,0.0,quotient_exact,-0.07829689575769427,0.6875,256,6.594199784169616,False,229
2910126137891879588,0.0,raw_coordinates,0.5246102495874908,0.0078125,256,11.994456500013062,True,229
2910126137891879588,0.0,moment_registration,-0.08305992686702468,0.1484375,256,4.0509378028359,False,229
2910126137891879588,0.0,euler_secondary,0.026356475344955665,0.0390625,256,2.449489742783178,True,229
4895089882054175633,0.0,quotient_exact,-0.06174425495829827,0.296875,256,6.536226701436852,False,230
4895089882054175633,0.0,raw_coordinates,0.5157839707012399,0.0078125,256,11.780543463557873,True,230
4895089882054175633,0.0,moment_registration,-0.08708806068690456,0.2578125,256,3.9992666875724914,False,230
4895089882054175633,0.0,euler_secondary,-0.03877426361549263,0.53125,256,2.692582403567252,False,230
7397703592899154170,0.0,quotient_exact,-0.07443422696096191,0.7890625,256,6.783914675834812,False,231
7397703592899154170,0.0,raw_coordinates,0.5354792902036453,0.0078125,256,12.209704170545177,True,231
7397703592899154170,0.0,moment_registration,-0.08291781734648662,0.359375,256,3.673116490395646,False,231
7397703592899154170,0.0,euler_secondary,0.004362607288319942,0.1484375,256,2.7386127875258306,False,231
358217842708364638,0.0,quotient_exact,-0.061385249012736454,0.7109375,256,6.151720291877308,False,232
358217842708364638,0.0,raw_coordinates,0.4459983083639836,0.0078125,256,11.515174482107609,True,232
358217842708364638,0.0,moment_registration,-0.08667946193664566,0.6875,256,3.721351281070507,False,232
358217842708364638,0.0,euler_secondary,-0.03804591678488656,0.421875,256,2.0,False,232
15399559728942021015,0.0,quotient_exact,-0.05024519367624469,0.2265625,256,7.598719492949077,False,233
15399559728942021015,0.0,raw_coordinates,0.4850633211162334,0.0078125,256,12.594214190496604,True,233
15399559728942021015,0.0,moment_registration,-0.07858308636545441,0.1171875,256,5.22017992484351,False,233
15399559728942021015,0.0,euler_secondary,0.04436444756337243,0.0078125,256,1.7320508075688772,True,233
8425796969405870923,0.0,quotient_exact,-0.0485717798207701,0.5,256,7.128935522700641,False,234
8425796969405870923,0.0,raw_coordinates,0.45285855935265606,0.0078125,256,11.89027372816083,True,234
8425796969405870923,0.0,moment_registration,-0.0929448919812661,0.5234375,256,4.339599893067641,False,234
8425796969405870923,0.0,euler_secondary,-0.03341005018563903,0.578125,256,2.0,False,234
17450404333239632313,0.0,quotient_exact,-0.0725646518068821,0.7265625,256,7.055780334114203,False,235
17450404333239632313,0.0,raw_coordinates,0.4545777418608914,0.0078125,256,12.075487819048874,True,235
17450404333239632313,0.0,moment_registration,-0.10186544272887432,0.8203125,256,4.379037785890777,False,235
17450404333239632313,0.0,euler_secondary,-0.011014377138136466,0.2578125,256,1.8708286933869707,False,235
7182970993190866741,0.0,quotient_exact,-0.07591521063215101,0.8203125,256,5.927449223133335,False,236
7182970993190866741,0.0,raw_coordinates,0.5905101901298792,0.0078125,256,12.630299820279182,True,236
7182970993190866741,0.0,moment_registration,-0.0817296526389576,0.640625,256,3.23590140976528,False,236
7182970993190866741,0.0,euler_secondary,-0.039062731280074536,0.75,256,1.5811388300841898,False,236
551330011094430909,0.0,quotient_exact,-0.05376832782414098,0.1875,256,6.901059927869497,False,237
551330011094430909,0.0,raw_coordinates,0.4619187635162161,0.0078125,256,12.4209370973347,True,237
551330011094430909,0.0,moment_registration,-0.10304812400678487,0.796875,256,4.2942359684104146,False,237
551330011094430909,0.0,euler_secondary,-0.01827017347872517,0.53125,256,2.23606797749979,False,237
12256738627685524549,0.0,quotient_exact,-0.05938916410394135,0.375,256,6.483386544357091,False,238
12256738627685524549,0.0,raw_coordinates,0.5030396196823854,0.0078125,256,12.478323930043713,True,238
12256738627685524549,0.0,moment_registration,-0.05022042730057763,0.0390625,256,3.6303789029643614,True,238
12256738627685524549,0.0,euler_secondary,-0.062130909377824395,0.9765625,256,1.8708286933869707,False,238
17416082381674893166,0.0,quotient_exact,-0.034083618218699985,0.0546875,256,6.947938376261715,False,239
17416082381674893166,0.0,raw_coordinates,0.5595099046966441,0.0078125,256,12.790664034488609,True,239
17416082381674893166,0.0,moment_registration,-0.08209162147311999,0.1328125,256,4.358474357922248,False,239
17416082381674893166,0.0,euler_secondary,-0.024803548453532387,0.34375,256,1.8708286933869707,False,239
4366347528393049312,0.0,quotient_exact,-0.04282722935453098,0.484375,256,6.520196535914868,False,240
4366347528393049312,0.0,raw_coordinates,0.5425309132061166,0.0078125,256,12.363048365935455,True,240
4366347528393049312,0.0,moment_registration,-0.05522828093307941,0.359375,256,3.884757240709724,False,240
4366347528393049312,0.0,euler_secondary,-0.005434996775571577,0.5390625,256,2.345207879911715,False,240
12763962316383638546,0.0,quotient_exact,-0.023393800668582765,0.015625,256,6.523846686431265,True,241
12763962316383638546,0.0,raw_coordinates,0.558823846371667,0.0078125,256,13.199556226668605,True,241
12763962316383638546,0.0,moment_registration,-0.08476994438499941,0.234375,256,4.105097256871475,False,241
12763962316383638546,0.0,euler_secondary,-0.00813521682415097,0.671875,256,2.0,False,241
6172061475707804122,0.0,quotient_exact,-0.07417538020735648,0.6328125,256,7.77322789020372,False,242
6172061475707804122,0.0,raw_coordinates,0.4447430090833929,0.0078125,256,12.981533879366435,True,242
6172061475707804122,0.0,moment_registration,-0.08814090749351411,0.0234375,256,5.1611319992405615,True,242
6172061475707804122,0.0,euler_secondary,-0.03259445480859435,0.78125,256,1.8708286933869707,False,242
7785684449707853711,0.0,quotient_exact,-0.04754286603876978,0.4765625,256,6.254648908977008,False,243
7785684449707853711,0.0,raw_coordinates,0.6449763440387167,0.0078125,256,12.724648385604,True,243
7785684449707853711,0.0,moment_registration,-0.07354557125095096,0.5234375,256,3.977403126566099,False,243
7785684449707853711,0.0,euler_secondary,-0.014810504412329228,0.6171875,256,2.23606797749979,False,243
10528753551372245342,0.0,quotient_exact,-0.037172950174821584,0.4375,256,6.376198248700889,False,244
10528753551372245342,0.0,raw_coordinates,0.4585195361109565,0.0078125,256,12.25969512760743,True,244
